memberNumber,purchaseDate,itemName,Frequency
3608,2016-10-12,other vegetables,1
3983,2016-09-09,butter,1
3460,2016-07-24,canned vegetables,1
1703,2016-02-21,canned beer,1
3002,2016-08-13,coffee,1
4836,2016-08-17,specialty chocolate,1
1561,2016-06-05,flower (seeds),1
4731,2016-04-04,napkins,1
3812,2016-11-13,whole milk,1
2097,2016-10-01,newspapers,1
4986,2016-01-28,frozen meals,1
4742,2016-11-15,tropical fruit,1
2502,2016-04-15,sauces,1
1135,2016-07-10,soda,1
2403,2016-02-14,pip fruit,1
4234,2016-07-17,canned vegetables,1
4068,2016-12-11,butter,1
2311,2016-06-30,domestic eggs,1
1353,2016-01-21,tropical fruit,1
3251,2016-07-05,chocolate,1
1748,2016-03-08,beverages,1
1638,2016-03-12,candles,1
2170,2016-02-10,frozen potato products,1
3903,2016-02-06,dessert,1
1245,2016-06-27,canned fruit,1
3237,2016-06-28,frozen vegetables,1
2843,2016-10-12,onions,1
3095,2016-10-13,whole milk,1
4076,2016-05-22,detergent,1
1298,2016-06-23,soda,1
4591,2016-06-13,onions,1
3592,2016-10-28,canned beer,1
1305,2016-05-23,white wine,1
4326,2016-11-06,liquor,1
3189,2016-02-03,root vegetables,1
1991,2016-02-10,specialty bar,1
2091,2016-08-02,candy,1
3100,2016-03-06,waffles,1
4984,2016-04-26,yogurt,1
4444,2016-10-06,root vegetables,1
4678,2016-12-17,whole milk,1
1670,2016-11-22,pickled vegetables,1
3214,2016-01-14,whipped/sour cream,1
2772,2016-03-18,soft cheese,1
4343,2016-12-21,brown bread,1
4351,2016-08-21,prosecco,1
1598,2016-03-02,white bread,1
4469,2016-10-18,root vegetables,1
1788,2016-12-05,citrus fruit,1
3768,2016-08-01,root vegetables,1
4661,2016-03-01,rolls/buns,1
3801,2016-08-17,tropical fruit,1
4109,2016-10-04,pip fruit,1
2485,2016-03-24,dessert,1
2365,2016-06-11,yogurt,1
2602,2016-02-08,tropical fruit,1
2391,2016-12-05,other vegetables,1
3483,2016-09-08,hard cheese,1
2512,2016-01-31,cream cheese,1
2652,2016-08-01,pastry,1
1777,2016-12-03,pip fruit,1
4007,2016-12-23,white bread,1
2653,2016-04-17,candy,1
2703,2016-09-21,canned beer,1
4322,2016-11-14,yogurt,1
2270,2016-02-04,dish cleaner,1
2306,2016-10-09,grapes,1
1539,2016-09-27,whipped/sour cream,1
2517,2016-12-12,syrup,1
3254,2016-10-19,soda,1
1711,2016-03-21,citrus fruit,1
2560,2016-06-07,frozen meals,1
4891,2016-10-06,whole milk,1
1622,2016-02-12,tropical fruit,1
1028,2016-06-02,canned beer,1
1416,2016-08-22,zwieback,1
1037,2016-12-16,yogurt,1
4293,2016-04-23,whole milk,1
3054,2016-04-09,whole milk,1
4467,2016-04-23,pork,1
4811,2016-11-02,rolls/buns,1
4749,2016-02-15,root vegetables,1
1825,2016-11-21,baking powder,1
4685,2016-07-19,whole milk,1
3621,2016-07-14,bottled water,1
3219,2016-08-04,other vegetables,1
1444,2016-12-29,other vegetables,1
1698,2016-07-22,yogurt,1
3328,2016-04-15,napkins,1
3704,2016-04-30,white wine,1
4124,2016-09-09,mustard,1
4357,2016-10-10,brown bread,1
2073,2016-04-30,canned fish,1
4192,2016-09-12,coffee,1
3890,2016-10-26,white bread,1
3147,2016-12-24,vinegar,1
4550,2016-01-30,other vegetables,1
3183,2016-08-07,rolls/buns,1
1878,2016-10-17,onions,1
2523,2016-02-12,margarine,1
2227,2016-06-20,whole milk,1
2267,2016-02-26,oil,1
4806,2016-10-27,tropical fruit,1
2422,2016-11-11,misc. beverages,1
1164,2016-03-30,root vegetables,1
3096,2016-06-23,yogurt,1
1821,2016-05-21,napkins,1
2298,2016-10-06,newspapers,1
4515,2016-05-10,yogurt,1
3079,2016-03-10,soda,1
3352,2016-06-13,sugar,1
1545,2016-10-17,frozen vegetables,1
2999,2016-08-03,butter milk,1
1230,2016-11-19,pastry,1
2578,2016-01-25,tropical fruit,1
4611,2016-08-27,whole milk,1
3575,2016-01-24,whole milk,1
2517,2016-09-29,salt,1
2471,2016-03-19,onions,1
2560,2016-06-19,bottled water,1
4492,2016-06-14,frozen meals,1
1217,2016-02-18,dog food,1
2950,2016-10-10,bottled water,1
4337,2016-10-26,tropical fruit,1
2599,2016-01-27,curd,1
2924,2016-11-19,yogurt,1
3734,2016-09-05,rolls/buns,1
3985,2016-07-24,canned beer,1
1823,2016-11-11,pastry,1
1722,2016-08-27,pastry,1
3818,2016-03-29,curd,1
4924,2016-06-11,other vegetables,1
3194,2016-05-03,UHT-milk,1
2156,2016-08-07,pip fruit,1
3182,2016-05-05,rice,1
2902,2016-08-16,whole milk,1
3450,2016-12-24,shopping bags,1
4262,2016-09-11,pip fruit,1
1276,2016-08-28,cream cheese,1
2184,2016-01-23,rolls/buns,1
1670,2016-06-30,pork,1
1198,2016-01-31,specialty chocolate,1
1858,2016-01-25,butter milk,1
1404,2016-01-16,canned beer,1
2899,2016-11-09,fruit/vegetable juice,1
2057,2016-11-13,soda,1
2799,2016-02-27,pickled vegetables,1
4913,2016-08-01,other vegetables,1
2413,2016-06-26,rolls/buns,1
4819,2016-09-20,soda,1
3014,2016-07-15,berries,1
1419,2016-04-07,hygiene articles,1
2589,2016-04-29,fruit/vegetable juice,1
3648,2016-06-02,soda,1
1349,2016-12-13,hard cheese,1
2706,2016-10-03,newspapers,1
1144,2016-01-16,domestic eggs,1
1275,2016-05-07,butter,1
1851,2016-07-11,mayonnaise,1
2305,2016-09-28,whole milk,1
1905,2016-10-18,onions,1
3732,2016-12-06,salty snack,1
2724,2016-04-30,specialty chocolate,1
3245,2016-03-19,beverages,1
2005,2016-04-20,yogurt,1
4643,2016-08-10,photo/film,1
2538,2016-07-27,seasonal products,1
1173,2016-02-07,fruit/vegetable juice,1
1703,2016-02-15,bottled water,1
3347,2016-01-24,ice cream,1
1561,2016-07-25,domestic eggs,1
1632,2016-08-27,napkins,1
2995,2016-02-18,shopping bags,1
1318,2016-09-26,specialty bar,1
1133,2016-02-26,rolls/buns,1
2357,2016-08-03,specialty cheese,1
4007,2016-03-13,bottled water,1
2383,2016-01-02,yogurt,1
3128,2016-08-30,bottled beer,1
1372,2016-04-25,white bread,1
1839,2016-08-16,waffles,1
3567,2016-02-17,nut snack,1
3573,2016-04-03,root vegetables,1
3765,2016-06-12,soda,1
2875,2016-03-12,soda,1
3737,2016-11-21,chocolate,1
3535,2016-02-28,rolls/buns,1
4288,2016-11-13,whipped/sour cream,1
1334,2016-03-07,bottled beer,1
2046,2016-02-28,bottled water,1
1922,2016-10-07,beverages,1
2184,2016-09-19,bottled beer,1
2632,2016-09-23,pot plants,1
2108,2016-10-01,tropical fruit,1
2547,2016-11-24,pet care,1
4720,2016-02-12,curd,1
4008,2016-05-19,root vegetables,1
1438,2016-11-28,UHT-milk,1
3027,2016-09-14,root vegetables,1
1342,2016-01-07,frozen vegetables,1
4952,2016-08-26,pastry,1
1218,2016-08-20,rolls/buns,1
4804,2016-11-19,whole milk,1
3319,2016-11-17,salty snack,1
2459,2016-09-22,canned beer,1
1123,2016-01-31,rolls/buns,1
1827,2016-07-01,soda,1
4769,2016-09-20,grapes,1
3769,2016-02-27,grapes,1
4713,2016-01-28,bottled beer,1
1741,2016-12-20,napkins,1
4238,2016-12-12,packaged fruit/vegetables,1
4051,2016-01-28,whole milk,1
4960,2016-08-19,root vegetables,1
4602,2016-08-26,frozen vegetables,1
3549,2016-02-12,tropical fruit,1
2746,2016-05-29,soups,1
2444,2016-06-17,curd,1
3196,2016-11-04,tropical fruit,1
4672,2016-11-05,UHT-milk,1
3308,2016-03-08,butter,1
3328,2016-08-16,butter milk,1
4923,2016-09-23,soups,1
2981,2016-05-11,chocolate,1
3615,2016-09-02,newspapers,1
1620,2016-03-22,frozen dessert,1
2583,2016-02-15,tropical fruit,1
1362,2016-10-06,whole milk,1
2462,2016-01-08,pastry,1
3198,2016-06-23,pip fruit,1
3296,2016-05-22,packaged fruit/vegetables,1
3447,2016-09-03,whole milk,1
4001,2016-03-30,candy,1
2082,2016-06-21,pastry,1
1679,2016-12-08,rolls/buns,1
3605,2016-04-05,rolls/buns,1
3762,2016-01-04,dessert,1
2375,2016-09-03,pork,1
1617,2016-03-30,soda,1
3399,2016-04-09,other vegetables,1
1570,2016-03-15,yogurt,1
1583,2016-03-24,liquor,1
3348,2016-12-05,whole milk,1
1427,2016-01-10,soda,1
3041,2016-08-27,shopping bags,1
1661,2016-11-08,white wine,1
1076,2016-06-12,butter,1
3545,2016-09-29,berries,1
3593,2016-09-10,whole milk,1
3891,2016-02-16,newspapers,1
2115,2016-11-18,soda,1
2480,2016-03-26,yogurt,1
1532,2016-06-20,citrus fruit,1
2530,2016-06-13,yogurt,1
1803,2016-05-12,yogurt,1
2604,2016-09-20,bottled water,1
3595,2016-03-21,cream cheese,1
1442,2016-03-30,butter,1
1515,2016-11-09,soda,1
2899,2016-11-24,cling film/bags,1
1845,2016-08-07,root vegetables,1
4334,2016-04-28,candy,1
3885,2016-04-13,seasonal products,1
1474,2016-06-02,cream cheese,1
4783,2016-02-21,whipped/sour cream,1
1379,2016-02-06,onions,1
4217,2016-06-17,soda,1
4281,2016-09-14,soda,1
2690,2016-05-01,other vegetables,1
2543,2016-05-23,dessert,1
2300,2016-04-28,white wine,1
4302,2016-04-05,napkins,1
1930,2016-11-15,candy,1
2834,2016-12-02,yogurt,1
2307,2016-05-26,hygiene articles,1
3894,2016-01-25,root vegetables,1
1467,2016-08-20,pickled vegetables,1
3952,2016-10-30,brown bread,1
3016,2016-12-01,long life bakery product,1
2118,2016-07-18,pot plants,1
1940,2016-02-14,beef,1
1430,2016-09-04,yogurt,1
2738,2016-04-11,whole milk,1
1565,2016-11-30,shopping bags,1
4755,2016-12-27,rolls/buns,1
1410,2016-11-08,soda,1
3829,2016-08-02,beef,1
3086,2016-04-04,shopping bags,1
4780,2016-06-09,brown bread,1
4085,2016-09-29,newspapers,1
3236,2016-01-26,herbs,1
2040,2016-05-31,tropical fruit,1
2370,2016-02-04,ice cream,1
4249,2016-02-27,UHT-milk,1
2836,2016-08-14,butter milk,1
1220,2016-01-01,margarine,1
3520,2016-01-02,canned beer,1
2566,2016-01-31,pastry,1
2655,2016-01-05,pastry,1
4147,2016-04-18,flour,1
3364,2016-08-30,specialty chocolate,1
2370,2016-01-14,bottled beer,1
3809,2016-02-08,dog food,1
3744,2016-11-06,misc. beverages,1
1588,2016-01-19,beverages,1
4304,2016-02-01,pip fruit,1
2240,2016-09-20,chocolate,1
3175,2016-06-05,other vegetables,1
1231,2016-10-27,sliced cheese,1
3599,2016-06-11,beverages,1
3738,2016-04-01,yogurt,1
1593,2016-08-08,rolls/buns,1
1319,2016-01-10,rice,1
2105,2016-01-21,tropical fruit,1
2056,2016-07-03,bottled water,1
3139,2016-04-21,onions,1
1098,2016-01-19,shopping bags,1
2601,2016-10-22,margarine,1
2694,2016-06-19,bottled beer,1
4524,2016-12-26,root vegetables,1
1165,2016-04-13,packaged fruit/vegetables,1
3705,2016-09-07,root vegetables,1
1634,2016-05-28,bottled water,1
2030,2016-09-04,soda,1
4989,2016-06-19,mustard,1
1715,2016-07-04,white wine,1
4552,2016-08-13,domestic eggs,1
1303,2016-03-29,whole milk,1
1430,2016-02-09,hamburger meat,1
4559,2016-05-12,yogurt,1
3848,2016-11-18,shopping bags,1
2162,2016-06-19,pot plants,1
3719,2016-12-17,other vegetables,1
3153,2016-04-28,newspapers,1
4462,2016-04-02,rolls/buns,1
2420,2016-09-27,hard cheese,1
3971,2016-06-17,hamburger meat,1
1611,2016-02-26,yogurt,1
1225,2016-02-26,whole milk,1
1554,2016-05-21,tropical fruit,1
4624,2016-11-27,sliced cheese,1
3337,2016-06-10,whole milk,1
2265,2016-09-25,soft cheese,1
4999,2016-01-24,other vegetables,1
4102,2016-11-03,newspapers,1
3853,2016-07-04,tropical fruit,1
2265,2016-06-13,white bread,1
2452,2016-08-11,butter milk,1
2829,2016-12-19,chewing gum,1
3926,2016-08-20,white bread,1
3960,2016-10-21,processed cheese,1
3980,2016-09-16,root vegetables,1
1116,2016-01-29,liquor,1
2663,2016-10-21,semi-finished bread,1
2164,2016-11-24,whole milk,1
3950,2016-05-12,bottled water,1
1252,2016-04-13,pot plants,1
4804,2016-12-27,butter,1
4041,2016-09-07,yogurt,1
1894,2016-08-04,whole milk,1
4977,2016-08-20,soft cheese,1
2171,2016-09-03,soft cheese,1
3417,2016-12-15,sugar,1
1175,2016-06-10,shopping bags,1
4946,2016-02-17,dog food,1
4662,2016-06-27,rolls/buns,1
2869,2016-12-10,root vegetables,1
4053,2016-03-22,chicken,1
4574,2016-11-30,margarine,1
1110,2016-11-15,butter,1
4700,2016-03-04,whole milk,1
2565,2016-04-29,pip fruit,1
2468,2016-03-13,rolls/buns,1
4836,2016-11-13,sliced cheese,1
3504,2016-09-22,white wine,1
1333,2016-04-03,canned beer,1
4039,2016-12-27,other vegetables,1
2077,2016-05-15,butter,1
3519,2016-12-13,root vegetables,1
2989,2016-01-30,herbs,1
3737,2016-05-05,pot plants,1
3558,2016-09-19,whole milk,1
3036,2016-07-13,root vegetables,1
3180,2016-07-03,margarine,1
2978,2016-05-09,beverages,1
3985,2016-10-23,cling film/bags,1
4903,2016-12-08,curd,1
2835,2016-10-09,onions,1
3783,2016-06-22,beverages,1
1486,2016-12-14,onions,1
4589,2016-10-08,whole milk,1
1132,2016-02-19,other vegetables,1
4827,2016-11-27,brown bread,1
3361,2016-06-28,oil,1
4681,2016-09-11,white bread,1
4197,2016-10-26,pet care,1
3701,2016-01-22,white bread,1
4195,2016-10-01,root vegetables,1
3429,2016-04-01,hard cheese,1
2430,2016-01-20,root vegetables,1
4330,2016-04-08,domestic eggs,1
1783,2016-03-18,hamburger meat,1
4025,2016-11-04,citrus fruit,1
3399,2016-07-19,yogurt,1
4766,2016-01-03,newspapers,1
3562,2016-08-13,whole milk,1
2447,2016-01-21,pot plants,1
1396,2016-07-22,coffee,1
4633,2016-04-26,bottled water,1
4695,2016-01-05,soda,1
1706,2016-08-14,waffles,1
3872,2016-11-23,grapes,1
1444,2016-10-14,root vegetables,1
4753,2016-11-08,beef,1
4580,2016-11-29,whole milk,1
2516,2016-04-03,whole milk,1
2415,2016-08-08,turkey,1
3925,2016-03-25,root vegetables,1
4996,2016-11-24,bottled water,1
4569,2016-07-27,pip fruit,1
3509,2016-04-11,tropical fruit,1
2252,2016-10-08,curd,1
1634,2016-02-09,yogurt,1
4112,2016-04-27,popcorn,1
4042,2016-08-08,salty snack,1
4473,2016-06-26,cat food,1
3878,2016-04-30,butter,1
2266,2016-09-30,yogurt,1
3304,2016-11-30,other vegetables,1
3757,2016-02-04,mustard,1
3440,2016-12-21,pip fruit,1
4328,2016-02-04,salty snack,1
3737,2016-12-06,packaged fruit/vegetables,1
3948,2016-06-15,whole milk,1
3682,2016-03-05,frozen fish,1
2827,2016-10-31,domestic eggs,1
2650,2016-10-05,other vegetables,1
1360,2016-12-16,whole milk,1
3679,2016-12-23,curd,1
4137,2016-03-07,tea,1
4235,2016-12-19,soda,1
3193,2016-01-31,tropical fruit,1
1332,2016-12-02,bottled water,1
4821,2016-11-28,rolls/buns,1
1837,2016-07-09,pot plants,1
3665,2016-09-23,butter milk,1
2659,2016-05-08,domestic eggs,1
1322,2016-01-09,chewing gum,1
1599,2016-05-29,pot plants,1
2933,2016-04-06,herbs,1
3963,2016-02-21,liquor (appetizer),1
4178,2016-06-03,yogurt,1
1052,2016-10-27,yogurt,1
4693,2016-08-18,butter,1
1329,2016-02-02,detergent,1
3128,2016-06-13,rolls/buns,1
1175,2016-06-30,beef,1
2211,2016-03-31,dessert,1
2093,2016-06-12,pastry,1
4284,2016-10-14,red/blush wine,1
4449,2016-03-30,coffee,1
4269,2016-04-01,citrus fruit,1
1962,2016-04-05,tropical fruit,1
2250,2016-10-04,other vegetables,1
1743,2016-11-13,white bread,1
1583,2016-07-28,pastry,1
4295,2016-10-26,fruit/vegetable juice,1
1183,2016-06-29,butter,1
2729,2016-03-21,bottled water,1
4035,2016-08-03,frozen vegetables,1
1608,2016-08-06,shopping bags,1
1793,2016-07-03,newspapers,1
2210,2016-07-09,whole milk,1
1885,2016-07-03,butter milk,1
1078,2016-10-28,white bread,1
1016,2016-09-30,oil,1
3077,2016-05-29,pastry,1
3551,2016-05-01,packaged fruit/vegetables,1
1158,2016-10-17,butter,1
2443,2016-06-20,soda,1
1395,2016-01-15,beverages,1
2454,2016-11-10,whole milk,1
3472,2016-04-30,whipped/sour cream,1
3547,2016-11-28,domestic eggs,1
1038,2016-02-21,butter,1
3915,2016-09-11,canned fruit,1
2719,2016-04-19,berries,1
2234,2016-12-23,waffles,1
1565,2016-12-14,tea,1
1328,2016-03-24,shopping bags,1
3398,2016-01-18,citrus fruit,1
3687,2016-02-12,herbs,1
1572,2016-05-23,other vegetables,1
3460,2016-11-24,frozen vegetables,1
2352,2016-05-05,pastry,1
4816,2016-07-31,other vegetables,1
1152,2016-07-19,domestic eggs,1
1120,2016-06-11,specialty bar,1
4258,2016-07-18,chocolate,1
4336,2016-09-10,soda,1
1395,2016-08-25,salty snack,1
3581,2016-09-24,baking powder,1
1762,2016-07-01,bottled beer,1
2659,2016-12-08,brown bread,1
4120,2016-01-17,roll products,1
2420,2016-03-08,shopping bags,1
2816,2016-09-30,root vegetables,1
1711,2016-02-26,whole milk,1
2884,2016-12-28,dessert,1
4153,2016-06-13,fruit/vegetable juice,1
2184,2016-05-11,curd,1
4381,2016-09-30,other vegetables,1
2920,2016-03-27,packaged fruit/vegetables,1
3967,2016-01-21,root vegetables,1
3135,2016-03-13,specialty bar,1
3459,2016-08-05,sugar,1
2868,2016-01-09,semi-finished bread,1
2989,2016-01-06,pip fruit,1
1440,2016-09-06,shopping bags,1
2796,2016-05-19,dessert,1
1074,2016-10-16,flower (seeds),1
2565,2016-09-28,frozen dessert,1
1197,2016-01-16,chocolate,1
1971,2016-08-16,fruit/vegetable juice,1
3327,2016-03-26,bottled water,1
1168,2016-03-06,frozen vegetables,1
2814,2016-09-18,specialty bar,1
3298,2016-05-26,whole milk,1
3728,2016-11-12,frozen potato products,1
2116,2016-08-29,yogurt,1
1139,2016-01-19,misc. beverages,1
2463,2016-12-26,soda,1
2978,2016-06-27,hygiene articles,1
4525,2016-10-07,hygiene articles,1
1213,2016-09-14,bottled beer,1
4332,2016-11-24,processed cheese,1
1729,2016-12-15,pet care,1
1695,2016-02-04,rolls/buns,1
3503,2016-11-29,pip fruit,1
3686,2016-01-06,whole milk,1
4264,2016-05-11,popcorn,1
1545,2016-02-28,white wine,1
3195,2016-07-08,hygiene articles,1
1409,2016-02-17,whole milk,1
2800,2016-06-21,brown bread,1
4453,2016-07-27,soda,1
4820,2016-01-18,chocolate,1
3716,2016-10-08,cake bar,1
3270,2016-05-15,bottled water,1
3410,2016-01-16,spread cheese,1
3651,2016-10-16,newspapers,1
2049,2016-01-06,grapes,1
3507,2016-08-27,frozen meals,1
3184,2016-11-20,fruit/vegetable juice,1
2648,2016-01-29,root vegetables,1
1566,2016-02-24,soda,1
4105,2016-02-05,whipped/sour cream,1
3537,2016-01-25,yogurt,1
2300,2016-08-05,long life bakery product,1
3794,2016-01-04,other vegetables,1
3756,2016-07-11,packaged fruit/vegetables,1
4197,2016-02-06,house keeping products,1
4661,2016-05-10,salty snack,1
3738,2016-12-30,flour,1
4567,2016-10-02,root vegetables,1
2831,2016-01-06,frozen dessert,1
4841,2016-06-09,fruit/vegetable juice,1
1776,2016-04-15,canned beer,1
1364,2016-07-31,whipped/sour cream,1
1926,2016-10-16,whole milk,1
3496,2016-09-22,soda,1
1498,2016-10-28,whole milk,1
4436,2016-12-23,hygiene articles,1
4098,2016-02-06,whole milk,1
4707,2016-02-11,root vegetables,1
4358,2016-06-11,chewing gum,1
3290,2016-05-29,soda,1
1940,2016-06-04,rolls/buns,1
3363,2016-08-18,other vegetables,1
1782,2016-08-01,napkins,1
2756,2016-11-23,curd,1
4379,2016-10-01,sugar,1
4686,2016-10-08,other vegetables,1
1230,2016-04-06,other vegetables,1
2918,2016-07-19,bathroom cleaner,1
4604,2016-12-09,margarine,1
4489,2016-11-19,curd,1
4408,2016-04-20,butter,1
1846,2016-05-28,bottled beer,1
1658,2016-06-15,butter,1
3046,2016-01-09,whole milk,1
4528,2016-10-13,yogurt,1
1132,2016-09-22,whole milk,1
2386,2016-12-05,sugar,1
4741,2016-09-08,finished products,1
3971,2016-10-19,rolls/buns,1
3029,2016-02-14,shopping bags,1
2758,2016-02-06,curd,1
3969,2016-03-05,rolls/buns,1
2829,2016-10-29,candles,1
4573,2016-12-23,rolls/buns,1
4726,2016-07-08,chicken,1
3929,2016-11-06,spread cheese,1
1286,2016-07-10,coffee,1
1648,2016-05-01,pastry,1
1544,2016-02-25,salty snack,1
2925,2016-03-16,yogurt,1
1276,2016-11-23,hard cheese,1
1908,2016-07-26,butter,1
2519,2016-05-30,whipped/sour cream,1
3096,2016-07-07,soups,1
1001,2016-05-02,curd,1
4699,2016-03-29,curd,1
1417,2016-09-18,salty snack,1
4034,2016-08-29,whole milk,1
4711,2016-06-19,whole milk,1
3584,2016-12-17,whole milk,1
2981,2016-12-03,whole milk,1
1820,2016-03-21,brown bread,1
3793,2016-04-15,whole milk,1
1965,2016-08-04,other vegetables,1
4903,2016-05-01,fruit/vegetable juice,1
1845,2016-02-11,margarine,1
2384,2016-01-02,tropical fruit,1
2584,2016-04-25,soap,1
1193,2016-11-12,root vegetables,1
4267,2016-09-06,whole milk,1
2707,2016-05-05,whole milk,1
3214,2016-05-08,yogurt,1
1171,2016-01-15,beverages,1
1950,2016-11-11,whole milk,1
4737,2016-09-19,root vegetables,1
3589,2016-11-04,yogurt,1
2246,2016-08-29,berries,1
2128,2016-08-10,soda,1
3866,2016-04-21,bottled water,1
1882,2016-07-09,root vegetables,1
2574,2016-08-25,seasonal products,1
2011,2016-12-22,other vegetables,1
4223,2016-07-20,other vegetables,1
2068,2016-04-07,rolls/buns,1
3035,2016-05-09,candles,1
2597,2016-05-08,napkins,1
1306,2016-01-08,frozen vegetables,1
1789,2016-04-24,male cosmetics,1
1003,2016-02-10,rolls/buns,1
3378,2016-01-13,canned beer,1
4460,2016-05-01,sliced cheese,1
1961,2016-06-21,dish cleaner,1
4576,2016-06-18,grapes,1
3061,2016-02-10,berries,1
1016,2016-07-19,red/blush wine,1
3528,2016-05-19,rolls/buns,1
4566,2016-03-10,butter,1
1979,2016-11-20,frozen meals,1
3662,2016-12-03,whole milk,1
2700,2016-05-13,yogurt,1
2432,2016-12-12,condensed milk,1
2693,2016-08-17,yogurt,1
1456,2016-11-20,domestic eggs,1
4081,2016-10-20,rolls/buns,1
4588,2016-06-30,bottled beer,1
1892,2016-03-08,specialty bar,1
1922,2016-02-07,pip fruit,1
1440,2016-12-06,tropical fruit,1
1420,2016-06-19,hygiene articles,1
2273,2016-10-21,other vegetables,1
4910,2016-11-25,pastry,1
